,Additional_charges
8101,15219.8
8285,11649.85
577,10829.22011
3902,18084.14571
4036,15053.77308
9554,23411.35
5820,5048.898
3467,6774.12396
6500,21889.47
4865,14997.31865
9157,14001.05
9121,19180.24
863,4101.608023
5556,24987.19
2321,26235.41254
4864,23789.31134
4111,27851.2917
9383,13323.01
7413,23301.56
9527,6646.852
5141,11029.65
4768,7360.398999
9433,10979.62
5871,6869.252
3854,7942.107309
3265,14898.3069
1242,7198.028597
1510,20109.28165
9913,25289.2
7839,8569.175
5657,13928.75
6777,11469.65
8568,9640.25
1760,17705.66564
2057,10920.9727
7736,24038.94
9539,7781.302
4179,10278.6483
6429,12981.25
4194,19926.77808
4652,13569.50024
482,12086.58344
1544,21937.26309
4503,7827.109169
22,11112.13946
8526,13173.03
8541,7491.301
2876,10477.11695
5822,4718.581
4703,8879.419496
6040,4761.27
7282,25302.13
1965,17457.64608
6848,19548.23
9494,5389.535
547,14412.86173
7252,11946.96
3204,5844.391992
8548,26481.64
2028,18480.54902
814,7801.6828
7984,15800.87
4084,5401.221772
665,15278.815
4806,11614.91758
7979,3467.651
9634,13903.79
8583,11416.75
2153,11325.08863
7884,21096.69
9924,10949.55
3345,5154.383046
6376,28825.42
1396,12001.96971
3885,14547.28797
6588,23342.68
4722,15609.25715
8182,9079.774
771,10302.75332
6511,7388.632
4118,10377.42498
3387,11346.90531
9935,4699.476
8948,12070.02
3407,27412.84323
5650,9892.961
7566,29041.66
9993,27882.08
4683,7870.579672
1301,21275.93363
2916,3939.283926
2450,12117.19399
556,14203.12767
4636,25891.15595
9176,8734.385
1442,13669.99234
3169,20081.08888
410,11385.99025
8492,5242.991
9929,7225.083
9473,8730.954
7800,6549.748
7452,29679.27
1347,4204.82636
9359,8283.426
99,9616.847137
7956,20616.21
2274,14631.73354
663,14857.62833
6455,14062.62
9776,4740.596
5694,4815.612
9486,12123.12
8323,9154.852
7014,11413.75
5733,29043.42
3379,26434.17774
5743,3866.163
2027,19747.02156
3927,24237.73626
2900,7478.440933
240,12629.72196
1371,7856.542669
1858,6076.47881
9858,4015.881
4228,12962.19363
1218,11414.22819
5080,5000.124
4828,10651.97955
9159,9226.734
2987,6702.05554
3711,4234.83529
6645,7776.246
6437,9821.345
7600,6781.604
7702,13944.95
5473,5574.286
4417,14228.07674
3298,7171.533343
5787,18374.42
4827,14506.33128
2412,26655.54402
3112,5732.342263
6104,21259.75
1288,4856.778454
7310,16469.91
8454,4488.86
7145,4149.708
5795,21554.27
8059,11293.57
2558,8748.443649
8113,9784.422
5324,19465.33
8990,8434.925
151,11293.63623
7111,6658.365
5883,13080.7
6249,11303.95
7381,14778.8
9319,14033.56
2783,20804.81633
8816,12243.79
7388,6856.41
174,25514.34875
5303,19606.52
5938,18845.26
9553,25079.86
5126,19683.33
1172,8980.58845
4543,3369.832673
1531,12958.49176
9308,28628.3
4894,29148.54892
6778,14956.33
2641,7554.129484
1384,4610.756898
8226,7525.535
9982,16233.04
8367,19186.39
3857,13681.63607
677,24027.28664
92,3750.026394
9790,15018.47
7063,12427.75
6923,13944.93
7167,9875.912
1439,10350.82381
696,7518.632799
2314,18917.15963
3326,9275.17256
2872,26058.69309
142,17325.92115
2889,8548.211199
764,12748.93415
8396,4248.72
4867,26061.92511
3970,16946.95586
3674,13186.89081
702,24532.25598
1136,10360.9343
4801,13461.79152
726,7911.926119
3533,26690.03462
6751,20804.66
3741,8160.309327
6841,8184.414
8537,3897.701
1049,15434.06743
4270,21032.21804
9402,6172.415
4173,3213.0799
9775,6343.064
4019,8561.342442
3226,14994.21414
3104,11502.92672
1179,4789.041073
8805,13869.55
5296,25997.44
2533,9890.181474
5661,13059.38
145,5430.304164
6782,28733.83
2754,12691.06666
6729,28312.06
6815,19613.5
4742,24726.85707
6854,16446.66
8178,26841.41
5757,22708.03
8986,9017.444
8863,6637.59
3941,10258.62199
6758,5376.241
8848,22101.92
2683,9540.658753
8709,17523.92
3228,10622.02949
3526,8355.601609
5484,13597.76
2080,10572.72769
1153,25181.39564
7608,28205.62
5180,20202.39
1864,5991.674894
4982,6531.092922
7222,4382.24
6736,20697.74
1150,4320.421849
1774,11173.8859
7379,4698.986
113,13777.36919
5559,22123.2
7605,20856.23
3490,16627.57354
7670,13905.93
7200,7842.849
4212,5198.343809
3895,21227.97806
4607,8585.337736
7003,6004.777
9601,6278.625
7536,26007.51
1943,9866.707899
1777,6302.555765
4481,12501.51226
434,8584.431709
7737,26206.67
3911,9643.78307
9938,13977.6
9298,24988.83
8104,24172.15
6381,8594.987
9096,15171.01
7293,16656.57
5695,4580.015
1382,9189.636739
2522,7593.591276
5425,4093.25
1950,10692.1426
236,17557.25927
3391,12402.34716
4889,13685.56258
7378,10248.8
5729,12494.2
5038,14159.55
9869,18098.87
8480,12613.34
6603,13442.7
866,4535.892641
4217,26733.23239
2269,4231.769694
3634,11021.45832
5946,5250.168
6262,12941.23
2742,16190.2567
6153,3307.07
418,21397.84301
3497,15277.31466
8089,23288.63
9712,4351.243
6192,15168.26
4515,4901.176903
4155,11624.7367
1850,4055.025545
9684,12263.74
444,9592.472862
8283,27523.97
6744,23931.7
5499,8191.742
2965,9292.348317
6677,10495.32
9206,17729.35
6218,11685.55
660,12328.73827
5548,10786.15
4662,4880.709351
4151,22000.06478
478,17360.45016
5462,14218.6
8897,4434.457
1586,8907.65231
393,4618.342579
258,7529.036236
8696,10796.76
720,6186.096727
746,14522.70551
115,12943.7529
7164,14286.83
527,20239.37102
2980,5840.494087
9327,14671.2
4913,8838.294774
9835,5729.286
7595,14300.03
9882,13839.69
5123,8588.739
2541,10029.63969
7745,4629.831
5271,8296.996
1707,10492.32435
3960,14662.78327
4148,14543.56419
2330,9335.554047
9064,10118.07
3492,14224.9268
7027,13740.66
3485,17750.95104
6613,12834.56
2254,7447.679642
9081,22608.57
5125,10190.22
5474,18989.68
7533,7337.335
5441,14941.08
8646,6412.036
76,11531.31206
4553,4987.022103
1184,12937.75319
667,16459.11104
3376,6223.225633
2199,6897.240733
5683,8492.078
3202,13651.67534
5678,27772.28
4218,10415.87801
6896,10271.99
6112,9309.703
7712,8738.109
3891,23280.231
105,13025.90062
7253,12024.86
334,7835.86849
48,8829.384259
3579,20725.80896
1932,16153.8325
3434,8075.334576
1842,14624.94416
2855,7794.617923
7264,21299.17
9184,14354.72
1924,24159.60788
3510,9585.470442
321,10730.05207
5644,5000.124
1239,13340.96309
649,9789.24932
5929,3241.34
903,5999.420837
7466,29705.82
1755,7719.956863
5753,4570.81
917,13566.75285
8882,20518.47
9304,13848.8
3996,3848.724646
1171,15121.53958
4820,8023.833246
9579,13746.93
5187,26487.96
4640,8013.787149
2583,13063.53305
3914,19176.00379
4131,14199.84392
4184,29454.6445
7602,6333.018
5810,9209.097
8671,13152.38
4793,6253.988387
7153,10048.86
894,27401.70104
986,23722.71523
6443,11126.38
8446,5555.476
1091,26865.55363
326,13697.34618
3473,9470.721166
6996,6589.21
5906,9701.685
2868,13361.40872
5950,5414.59
6514,16544.41
6920,25057.94
1388,8180.983506
8814,6834.765
1874,11303.70425
1468,7467.195866
7488,7508.32
9439,12349.45
3923,5623.877647
4592,4207.351173
979,21044.76399
4579,19757.3567
6066,12059.96
6216,7906.248
5209,27709.11
6138,17838.62
4659,24156.17704
1898,15166.37805
2735,6951.559819
5044,21442.06
1383,11717.19855
2181,5376.298532
4535,8174.617354
2109,11154.63534
1033,14069.88053
7980,14270.39
1834,6076.681536
2371,8171.067693
9523,15987.81
4465,16955.351
7485,12859.46
7932,9736.549
5293,9168.618
1212,15770.36575
5804,10355.14
3822,26203.39553
1064,27983.49291
6641,14101.81
6901,10973.08
2406,10502.43485
8890,7843.196
2849,20627.99105
9699,10107.93
828,8765.1694
2267,15506.0183
705,14447.31379
6103,16072.74
3450,14956.32658
323,6356.4529
2120,14631.33606
1578,14845.45207
6512,21678.57
1163,10121.99371
476,4744.255189
3093,7495.07328
3720,7131.566122
1413,3733.841426
4715,6030.604487
7818,7774.947
129,7701.050429
143,10890.18803
4274,9036.296363
1050,16985.17046
7479,14664.84
1412,14185.191
6194,16504.12
4859,6761.617106
1430,10480.16052
1110,8728.040494
1889,7883.968803
9621,9839.006
2511,6271.622448
5093,12814.34
63,11058.3805
2379,11577.60513
3212,12998.39459
4930,14543.59301
8873,8826.739
6347,8174.813
3998,20429.54295
4168,24498.50617
7764,5656.975
6058,19942.02
7246,22074.06
6875,6271.601
9561,10370.87
8725,20374.61
1348,7340.678076
975,22329.4685
5384,10256.05
1433,8802.633727
6905,19210.07
9454,9913.312
5595,15633.14
5570,4641.584
2976,9415.372424
8304,23848.36
8147,6151.985
1941,6200.848635
9266,26097.31
1207,4426.201063
284,8269.681569
5367,25562.91
5759,24088.86
5965,17661.15
5676,5335.121
7567,10306.8
2937,13582.6024
2446,11242.59255
1080,10186.94215
421,7680.660299
6156,11457.55
7553,15416.04
8530,9975.788
1509,13208.27535
8869,24572.22
1090,20719.7767
3347,7959.761006
4137,28783.69059
9089,9974.878
902,12637.06934
3751,12127.43613
1058,6562.04843
7654,13402.02
3824,14254.09086
2031,14023.45053
4697,10249.43945
347,6974.410735
4192,10812.75648
769,10098.06281
5311,5798.073
970,6414.569487
9633,13627.39
9956,11529.23
5047,17175.43
1414,7726.724323
9114,10430.02
6035,14375.36
5590,28783.69
6906,16864.67
9451,8499.29
5420,11552.03
1937,14212.09567
213,7093.724947
8110,6224.096
9558,11935.96
4813,4972.792346
1086,13819.68797
246,10687.35114
7601,12927.18
2326,9227.662136
1525,13559.16717
8707,11427.7
3063,7371.44083
5255,13620.34
8867,14833.19
7623,9766.768
3354,21148.56736
2747,6161.656287
9839,14296.9
6223,4229.731
6293,7767.641
5904,13802.96
5412,10757.22
4959,6267.822664
3416,14093.50976
1593,29277.88068
2998,11482.7673
5518,11989.68
7983,9947.376
1128,5786.304009
398,6233.336127
2419,9542.166601
8596,12928.69
7958,8962.463
2666,4962.232623
737,14655.88104
7109,14902.81
4638,14317.67422
6116,11238.56
885,11371.93133
4393,11995.00516
8321,10911.77
2709,15922.61624
5225,13143.91
6242,18872.67
1871,5793.911609
4514,13422.0213
5700,11908.9
8205,10882.64
3514,3139.049369
8908,7783.162
6711,5407.296
8934,8061.721
6127,29516.57
7044,12349.45
5975,15139.73
7062,9196.469
2763,14055.49857
8903,24410.86
3415,20082.7345
7244,29743.71
5114,9390.768
7555,25066.25
6148,9869.987
2189,11384.79286
7628,12335.42
6742,6353.196
9794,5751.593
9838,5210.586
8905,13440.24
8738,9015.384
736,12731.9714
3341,13022.564
1600,6918.197977
1511,4238.113927
1002,13900.77891
299,7255.113436
6968,11352.68
322,12764.90019
4741,7437.274742
792,11459.36417
6673,14692.35
2636,14317.15212
416,10912.10365
949,12646.46963
365,19610.22271
9943,10722.93
9960,11666.26
993,7303.558706
3595,9288.499577
5104,7125.143
1213,9152.055787
6310,9694.593
8921,25683.81
1411,13132.61856
8794,12116.99
1328,11037.87688
6277,14833.04
8629,12977.82
7744,8807.488
676,19786.49884
4462,9819.800241
2633,6637.024917
3958,7009.383463
2317,14764.78669
5638,8628.986
4581,13361.12175
4344,25045.79577
6391,4579.95
1428,14838.61615
2182,26156.39884
8210,24325.07
2282,13716.47671
1738,25976.72059
5928,13013.19
7596,18391.47
7703,10324.09
9529,4101.973
3083,5724.734663
7283,6233.336
1455,7046.84779
118,9860.920053
3427,13357.94906
9769,19007.59
5179,8191.094
172,8488.719804
2158,10049.84012
5143,10730.54
2410,11946.02865
1224,15694.14348
3091,9520.699216
9405,14403.6
2059,6035.186156
4732,9709.405436
1572,12287.9075
1387,6880.536901
6828,8572.183
1272,13312.94153
2866,7675.28739
9087,17853.84
3359,9687.782752
6779,6916.12
2082,13032.63202
447,13012.03172
2774,11300.40369
8550,10572.73
2249,6613.54286
6791,18470.48
1044,19217.01778
973,17981.41018
2599,12657.51497
2461,12412.67531
9272,12833.07
1467,14041.13305
887,16438.72421
6630,12413.93
8316,8523.79
6712,20790.66
8046,12670.64
5238,12192.55
5755,15570.84
9286,26170.98
4169,19746.93532
7499,24276.92
5016,13752.74
6748,10222.66
6001,13439.53
9251,14811.06
8263,8917.298
6930,9794.832
3146,16353.4267
5071,6804.133
9643,12313.31
4870,6432.957372
5342,13442.7
848,23835.91574
219,10716.29146
3129,12817.16123
5421,19306.97
4760,11261.16654
3971,28238.03401
8756,25450.16
8364,25394.34
1176,14180.81739
2313,18380.25155
3766,12392.22578
6298,6115.052
9469,5790.856
9578,8854.093
8027,16086.8
8743,6896.313
4460,28343.72792
4259,4259.27573
7619,27943.65
9255,23621.82
7008,9444.556
3929,16306.43326
7,6930.572138
8874,14981.94
2375,15684.8316
3280,9656.998079
6088,7716.678
1560,14450.47826
2888,8283.697124
6577,9052.613
2396,12767.34695
6412,12748.91
2586,15085.97081
5511,10558.92
5944,9154.137
4598,4750.6419
6843,9610.416
7625,26163.43
878,27430.7409
1296,29238.35108
352,5861.384866
7220,14741.79
5073,12209.32
951,29223.4183
2119,10231.13788
609,11656.29899
8424,11379.48
2658,13314.43539
2653,7239.141509
9912,5250.709
6663,26351.4
7295,9527.515
9901,4042.019
8091,21762.17
4588,14664.91946
1649,28639.43775
8736,14540.82
8531,8731.106
2767,8048.877169
6183,15106.44
5195,18014.67
1709,13654.55326
7237,10516.49
1983,12759.54031
3792,24930.37205
6678,7289.155
6033,26948.73
2778,21169.93573
5334,16676.21
4112,14943.73375
6721,7799.158
3222,15581.98212
3658,4495.649033
5832,17836.67
1478,18484.70664
3558,15079.45455
8288,21917.78
34,14163.37937
1083,9149.645559
955,13647.84379
3258,11074.87415
2956,9006.079216
5444,6078.428
5796,15096.73
2914,21051.70194
4541,23700.67598
340,9055.817951
2619,17109.70166
5751,17220.22
7157,7361.33
6064,7853.242
7068,6145.083
5520,12046.03
7120,5379.577
1791,12274.49645
6635,15832.81
4182,13490.2703
5433,7621.851
2319,24179.44555
6611,26565.74
978,13032.63202
9449,28525.88
6422,12472.59
4115,26874.7028
3725,11170.45506
6491,12418.57
8313,22410.13
5542,24031.88
7694,8427.303
5775,16593.92
1881,19221.20574
2122,11493.42748
8123,6162.584
2219,5353.729153
1801,26256.2091
8153,6445.376
9189,8855.202
375,14055.98709
2635,5544.700273
8759,6705.875
9133,6401.467
8999,24912.32
7584,7881.444
9501,14665.84
9135,18229.84
6051,20374.76
3546,9209.783794
3999,12386.87678
2186,18547.909
3989,8847.455403
8174,22589.09
8231,6325.668
2197,9927.900397
3117,19854.10044
1641,13771.6463
6724,14267.16
6237,5154.361
5827,3264.581
7021,6814.984
6897,17701.07
601,18488.01562
2034,9530.03106
1352,8628.715238
279,18248.3576
5301,6356.453
3496,7145.226277
5760,13481.4
5866,4876.632
535,18477.9476
5443,13987.71
9548,25780.75
685,28831.20614
12,7357.827054
2294,12776.26606
8522,27619.64
5060,22838.95
8133,15995.06
6699,4392.351
5703,10969.62
6850,5584.725
2978,9148.17197
4207,9024.784173
7580,13890.38
8322,26203.44
5828,16489.9
968,7033.580425
4934,7087.700479
7993,4709.811
329,13683.94197
9051,8143.584
8412,12326.24
2053,8526.293203
7881,26741.54
662,14104.11592
190,4460.264373
1929,27547.68604
9477,11775.38
1740,14191.13451
6341,9132.934
927,9508.661289
480,12760.79129
8978,16154.67
6364,7282.445
7380,7089.247
7861,28091.82
9753,9230.309
5323,9179.021
2589,5413.704876
3018,25973.44195
9570,17551.43
4206,3723.08306
7929,23063.22
3373,17528.82764
8225,12059.1
4117,7343.354383
761,14508.98201
494,8222.149697
8987,6979.527
548,16809.72972
6028,3286.284
7342,27113.91
9415,8232.187
4438,5350.450516
4750,10490.66633
5487,12837.81
3060,11713.76771
2661,14697.82297
2617,10528.13066
7017,13173.78
7715,11328.69
5336,22058.2
4429,12483.6542
4710,16919.08971
6336,11411.48
4047,15103.75351
7150,14816.31
8093,8322.466
5086,9479.445
386,5957.266627
605,15118.39158
5930,5608.407
5816,6968.015
2719,20894.54655
8815,7624.376
1786,7542.089946
7440,10040.04
1096,13662.38551
4263,12148.90661
9846,12581.77
1194,9107.005779
4940,13403.27867
6015,8127.419
9325,3559.223
8683,8057.906
7767,13517.0
8866,20262.28
5124,11556.93
4705,14184.4987
9347,15212.13
1060,11584.44641
7357,10043.08
2271,6148.706333
1737,18238.94806
6829,7793.23
5031,8068.848
8854,11795.83
6190,8110.274
3037,12298.99278
9362,4887.563
8811,5711.626
7814,12274.52
7377,15884.64
3947,13537.71772
674,13032.74838
9436,6152.076
2808,11857.60114
1712,6968.560153
5632,28439.43
6886,10255.41
1838,8208.854786
2697,23277.67914
2117,14158.23417
8679,8785.49
294,20048.91128
6558,4607.792
6977,12383.58
1520,6421.423263
2543,4440.085863
8122,10931.58
1241,6674.18426
3218,15049.74793
9424,17512.98
8394,7330.008
9119,9636.972
1935,6012.384651
6095,8373.643
6150,10781.74
2427,10851.60965
581,11928.34288
4367,21900.27451
2979,16885.952
950,4100.35265
738,24889.93264
1211,17516.40658
7026,6774.124
1386,13185.93203
2443,15437.89576
2177,25705.09526
6389,8455.857
3437,6272.598849
2292,19563.46611
2411,9199.747233
3644,14626.61863
7421,6224.096
8534,7995.848
1109,7264.61414
3754,12763.84735
3855,5069.279287
1674,11744.53046
7846,4583.351
7126,9900.847
2640,15725.08035
4774,26522.02381
1507,12104.08493
6837,11331.94
1701,21719.73057
5889,4041.748
8569,11817.17
9329,6756.893
9165,12841.27
499,9729.85497
5216,21039.83
8319,14369.66
8117,25162.71
8660,12783.42
985,5390.441487
2838,21976.06949
5808,12512.81
9413,6858.935
6807,5423.751
1280,8090.723759
3543,12482.02794
8500,10604.62
981,22398.82788
3663,6358.556066
2487,10586.47311
5399,10788.55
9834,14123.46
2591,22358.62691
2198,5164.158119
9475,7190.143
138,3883.66416
754,23945.70778
3871,13232.31355
2753,4166.434087
39,11658.48619
5475,11830.23
9052,6534.765
6436,23308.46
1592,27886.98803
941,3817.939973
2516,22726.23192
3225,4784.82759
509,15459.99602
9715,17453.96
7565,10637.92
8703,14051.02
1681,8413.244446
5151,8416.769
9977,11755.06
1543,19062.93311
5639,10560.78
7561,23628.88
8478,25151.18
4971,9126.811093
967,9491.019777
9047,16067.23
3684,11935.89623
4027,12047.81698
818,14450.47826
7081,13382.5
7441,14615.27
8670,10563.01
1188,8724.61715
4998,5663.187236
6158,9581.825
6049,12086.43
3370,22465.06838
839,4540.025563
3685,10456.60302
6705,26800.71
9445,6012.385
8785,8442.527
7320,9291.927
587,5045.141977
3251,18827.35747
1373,13780.64783
2118,11667.16331
9511,15601.48
3531,3626.5742
3872,7249.187606
4875,6961.28315
1141,7784.957049
9593,14929.76
3304,9950.722213
5041,25408.55
8158,6948.546
9692,8264.643
9893,16892.9
4308,11918.92658
1809,4359.45788
1899,6125.84998
9707,11157.43
7194,4197.415
8602,6579.48
8020,20976.83
176,10398.48644
6948,4426.955
2213,21515.81859
6652,11098.95
6715,4733.938
3832,14470.33739
2704,8468.082396
4758,7538.637187
1831,14088.90852
2739,3370.382363
3549,6872.38189
2509,4597.410245
4803,13234.5807
5198,13029.18
6636,10795.28
1056,7763.389684
8470,4719.879
9585,12986.78
6149,7446.305
8877,10166.29
2613,13286.92936
5547,7354.448
2721,4287.557509
5970,17174.51
8026,8215.534
6790,13100.86
2440,11974.26659
1164,14980.32188
4857,12230.60272
7995,6319.324
2784,29527.8277
3012,27161.66743
3646,12530.71021
8730,10820.82
6281,10361.21
7563,8062.475
9925,14113.08
7940,20497.34
2905,7999.728227
4854,11485.002
2911,13965.33395
3511,24909.77031
8390,14061.85
1034,11485.002
6251,8639.045
1852,22089.86694
6423,25182.72
6093,6299.76
1988,12458.80572
802,9780.15733
9771,8783.806
7025,8557.423
394,14677.54345
6969,7035.168
5017,8906.36
2474,5803.957706
2904,25621.2035
6055,11206.89
8044,11071.44
8240,7781.504
5063,6029.59
1297,11848.92402
6517,7457.238
3309,24481.06815
9595,18431.91
671,26101.01335
5689,6506.988
7571,18327.79
4680,5499.102854
2331,27699.04122
4075,11624.84453
1819,10245.79086
8229,11788.71
3652,7140.107836
3945,12137.39442
4929,5503.512163
8075,9533.859
8752,13260.57
180,11397.74517
9840,12445.96
259,17034.04487
9209,5775.82
5563,8416.946
3205,6161.656287
4456,9138.103954
1767,10620.46276
7053,7383.107
6980,6506.988
5120,10850.2
2673,8698.871363
2779,24509.77487
830,8485.398036
8916,17015.96
3956,14175.68846
3284,9086.602624
1961,26184.18482
4477,13464.46246
8219,3907.329
5308,7899.385
1987,11670.7869
7743,8394.876
3669,8383.394619
3279,12687.92631
108,24344.62942
7650,4718.237
8509,12219.66
9387,23829.6
1770,11799.48455
6410,7467.95
9575,28951.82
8840,3836.154
4924,24570.42846
215,27472.01292
7524,9652.019
6258,12571.95
7990,9756.01
6816,21297.09
9195,10841.19
8315,8824.214
2512,5140.700972
5583,10523.15
1644,18277.51601
3813,27803.82613
5108,21273.98
4899,15508.39516
4978,11966.80329
466,7867.406987
6836,20891.27
9818,10505.68
9230,13652.93
9894,6247.373
9774,10669.61
6584,7409.037
9044,13480.16
8521,7785.396
960,21988.76442
4022,7976.774102
8005,24886.65
8039,13582.87
3491,8455.85718
7508,6257.441
2844,17301.79934
7287,3333.253
2650,12732.05763
4557,6674.358382
4624,12886.0581
5207,26390.49
6653,17942.32
8157,21263.92
4759,6725.68559
9984,16641.42
4177,12981.24705
1267,7317.414687
1825,10805.21328
4478,28030.09731
2136,10689.82273
2380,10758.90227
5685,20017.25
9576,8114.879
5971,28081.6
7725,3295.366
9148,12571.1
9701,29299.99
8472,7528.743
4325,23848.84911
8258,6098.518
6404,9402.478
1948,26842.31545
6248,12394.46
8127,9384.11
6312,12777.19
2466,15755.86503
2601,13414.57903
7912,5475.252
3378,5543.501303
3994,5775.697846
2645,29315.77232
6240,17296.02
9987,7449.758
5297,24509.77
9551,7855.34
9373,28350.36
3004,9754.440958
717,29096.08237
4908,10552.7233
19,14051.43529
1063,4931.919098
8388,3879.632
8335,5294.831
2826,6907.65107
2366,13596.71931
8608,19437.1
1047,14948.85229
5023,4790.412
749,29837.70749
2065,26247.8336
8413,19532.68
4726,14259.01361
6229,12256.63
2715,8028.932461
2204,6020.493993
6528,11092.16
2693,14433.50143
8076,20870.39
3829,13223.94605
7624,11256.62
